YearMonth,Preco_Kg_Real,SPI_A001,SPI_A002,SPI_A003,SPI_A004,SPI_A008,SPI_A009,SPI_A010,SPI_A011,SPI_A012,SPI_A013,SPI_A014,SPI_A015,SPI_A016,SPI_A018,SPI_A020,SPI_A021,SPI_A023,SPI_A024,SPI_A025,SPI_A026,SPI_A027,SPI_A028,SPI_A033,SPI_A034,SPI_A035,SPI_A036,SPI_A037,SPI_A040,SPI_A041,SPI_A042,SPI_A043,SPI_A044,SPI_A045
2005-05,0.195,0.131124773,0.349302176,1.214512829,0.526893655,0.87036095,1.043500864,0.67040696,-0.754778861,-0.173071254,-0.729576886,0.553161727,-0.742118954,-0.806686145,-0.754778861,-0.68050745,-0.742118954,-0.598332162,-0.793509707,-0.806686145,-0.633024633,-0.598332162,-0.564345408,-0.598332162,-0.54204681,-0.54204681,-0.575600126,-0.633024633,-0.498231886,-0.633024633,-0.586928231,-0.633024633,-0.621377694,0.009567429
2005-06,0.175666667,0.131124773,0.349501937,1.214245485,0.526893655,0.87036095,1.043373965,0.67040696,-0.754778861,-0.173071254,-0.729576886,0.553161727,-0.742118954,-0.806686145,-0.754778861,-0.68050745,-0.742118954,-0.598332162,-0.793509707,-0.806686145,-0.633024633,-0.598332162,-0.564345408,-0.598332162,-0.54204681,-0.54204681,-0.575600126,-0.633024633,-0.498231886,-0.633024633,-0.586928231,-0.633024633,-0.621377694,0.009567429
2005-07,0.1885,0.132186087,0.374182249,1.214156363,0.527017552,0.866526383,1.041257208,0.67058094,-0.754778861,-0.173071254,-0.729576886,0.553161727,-0.742118954,-0.806686145,-0.754778861,-0.68050745,-0.742118954,-0.598332162,-0.793509707,-0.806686145,-0.633024633,-0.598332162,-0.564345408,-0.598332162,-0.54204681,-0.54204681,-0.575600126,-0.633024633,-0.498231886,-0.633024633,-0.586928231,-0.633024633,-0.621377694,0.009567429
2005-08,0.187333333,0.183621542,0.302436581,1.183541701,0.491078016,0.852785368,1.021235673,0.693463132,-0.754778861,-0.173071254,-0.729576886,0.553161727,-0.742118954,-0.806686145,-0.754778861,-0.68050745,-0.742118954,-0.598332162,-0.793509707,-0.806686145,-0.633024633,-0.598332162,-0.564345408,-0.598332162,-0.54204681,-0.54204681,-0.575600126,-0.633024633,-0.498231886,-0.633024633,-0.586928231,-0.633024633,-0.621377694,0.009567429
2005-09,0.163,0.325834365,0.245045968,1.198142013,0.364298792,0.758361345,0.947558003,0.773800579,-0.754778861,-0.173071254,-0.729576886,0.553161727,-0.742118954,-0.806686145,-0.754778861,-0.68050745,-0.742118954,-0.598332162,-0.793509707,-0.806686145,-0.633024633,-0.598332162,-0.564345408,-0.598332162,-0.54204681,-0.54204681,-0.575600126,-0.633024633,-0.498231886,-0.633024633,-0.586928231,-0.633024633,-0.621377694,0.009567429
2005-10,0.145333333,0.203247615,0.059224803,1.228899037,0.10530485,0.652263785,0.905257127,0.823447278,-0.754778861,-0.173071254,-0.729576886,0.553161727,-0.742118954,-0.806686145,-0.754778861,-0.68050745,-0.742118954,-0.598332162,-0.793509707,-0.806686145,-0.633024633,-0.598332162,-0.564345408,-0.598332162,-0.54204681,-0.54204681,-0.575600126,-0.633024633,-0.498231886,-0.633024633,-0.586928231,-0.633024633,-0.621377694,0.009567429
2005-11,0.143833333,0.171015395,0.298789142,1.300171675,-0.186674496,0.448567808,0.835248384,0.837021546,-0.754778861,-0.173071254,-0.729576886,0.553161727,-0.742118954,-0.806686145,-0.754778861,-0.68050745,-0.742118954,-0.598332162,-0.793509707,-0.806686145,-0.633024633,-0.598332162,-0.564345408,-0.598332162,-0.54204681,-0.54204681,-0.575600126,-0.633024633,-0.498231886,-0.633024633,-0.586928231,-0.633024633,-0.621377694,0.009567429
2005-12,0.138333333,0.152831443,0.595755527,1.249770185,-0.597717902,0.190915397,0.706438359,0.828916911,-0.754778861,-0.173071254,-0.729576886,0.553161727,-0.742118954,-0.806686145,-0.754778861,-0.68050745,-0.742118954,-0.598332162,-0.793509707,-0.806686145,-0.633024633,-0.598332162,-0.564345408,-0.598332162,-0.54204681,-0.54204681,-0.575600126,-0.633024633,-0.498231886,-0.633024633,-0.586928231,-0.633024633,-0.621377694,0.009567429
2006-01,0.136333333,0.254907441,0.663904535,1.023761412,-0.999171139,-0.121251555,0.53731296,0.753353168,-0.754778861,-0.173071254,-0.729576886,0.553161727,-0.742118954,-0.806686145,-0.754778861,-0.68050745,-0.742118954,-0.598332162,-0.793509707,-0.806686145,-0.633024633,-0.598332162,-0.564345408,-0.598332162,-0.54204681,-0.54204681,-0.575600126,-0.633024633,-0.498231886,-0.633024633,-0.586928231,-0.633024633,-0.621377694,0.009567429
2006-02,0.142833333,0.561128457,0.825073032,0.959150859,-1.388911606,-0.242850305,0.352369991,0.882136665,-0.754778861,-0.173071254,-0.729576886,0.553161727,-0.742118954,-0.806686145,-0.754778861,-0.68050745,-0.742118954,-0.598332162,-0.793509707,-0.806686145,-0.633024633,-0.598332162,-0.564345408,-0.598332162,-0.54204681,-0.54204681,-0.575600126,-0.633024633,-0.498231886,-0.633024633,-0.586928231,-0.633024633,-0.621377694,0.009567429
2006-03,0.140833333,0.658898312,0.986815086,0.916662694,-1.372560498,-0.447334833,0.238484984,0.88083298,-0.754778861,-0.173071254,-0.729576886,0.553161727,-0.742118954,-0.806686145,-0.754778861,-0.68050745,-0.742118954,-0.598332162,-0.793509707,-0.806686145,-0.633024633,-0.598332162,-0.564345408,-0.598332162,-0.54204681,-0.54204681,-0.575600126,-0.633024633,-0.498231886,-0.633024633,-0.586928231,-0.633024633,-0.621377694,0.009567429
2006-04,0.138,0.648506275,0.948608523,0.904196393,-1.452776475,-0.4757186,0.211608773,0.847741543,-0.754778861,-0.173071254,-0.729576886,0.553161727,-0.742118954,-0.806686145,-0.754778861,-0.68050745,-0.742118954,-0.598332162,-0.793509707,-0.806686145,-0.633024633,-0.598332162,-0.564345408,-0.598332162,-0.54204681,-0.54204681,-0.575600126,-0.633024633,-0.498231886,-0.633024633,-0.586928231,-0.633024633,-0.621377694,0.009567429
2006-05,0.148333333,0.652287945,0.948608523,0.903153779,-1.452776475,-0.499212998,0.210141075,0.847741543,-0.754778861,-0.173071254,-0.729576886,0.553161727,-0.742118954,-0.806686145,-0.754778861,-0.68050745,-0.742118954,-0.598332162,-0.793509707,-0.806686145,-0.633024633,-0.598332162,-0.564345408,-0.598332162,-0.54204681,-0.54204681,-0.575600126,-0.633024633,-0.498231886,-0.633024633,-0.586928231,-0.633024633,-0.621377694,0.009567429
2006-06,0.150166667,0.634771283,0.935107353,0.893429476,-1.483747396,-0.5475329,0.204832908,0.817469879,-0.754778861,-0.173071254,-0.729576886,0.553161727,-0.742118954,-0.806686145,-0.754778861,-0.68050745,-0.742118954,-0.598332162,-0.793509707,-0.806686145,-0.633024633,-0.598332162,-0.564345408,-0.598332162,-0.54204681,-0.54204681,-0.575600126,-0.633024633,-0.498231886,-0.633024633,-0.586928231,-0.633024633,-0.621377694,0.009567429
2006-07,0.159166667,0.662199897,0.922574011,0.893429476,-1.477925224,-0.571340588,0.17984188,0.817469879,-0.754778861,-0.173071254,-0.729576886,0.553161727,-0.742118954,-0.806686145,-0.754778861,-0.68050745,-0.742118954,-0.598332162,-0.793509707,-0.806686145,-0.633024633,-0.598332162,-0.564345408,-0.598332162,-0.54204681,-0.54204681,-0.575600126,-0.633024633,-0.498231886,-0.633024633,-0.586928231,-0.633024633,-0.621377694,0.009567429
2006-08,0.1625,0.672325534,0.899767798,0.882178104,-1.448926574,-0.575769789,0.098479285,0.791272129,-0.754778861,-0.173071254,-0.729576886,0.553161727,-0.742118954,-0.806686145,-0.754778861,-0.68050745,-0.742118954,-0.598332162,-0.793509707,-0.806686145,-0.633024633,-0.598332162,-0.564345408,-0.598332162,-0.54204681,-0.54204681,-0.575600126,-0.633024633,-0.498231886,-0.633024633,-0.586928231,-0.633024633,-0.621377694,0.009567429
2006-09,0.172166667,0.610276952,0.956012902,0.861175793,-1.409568728,-0.382430655,-0.108627937,0.847906191,-0.754778861,-0.173071254,-0.72957321,0.553161727,-0.742118954,-0.806686145,-0.754778861,-0.68050745,-0.742118954,-0.598332162,-0.793509707,-0.806686145,-0.633024633,-0.598332162,-0.564345408,-0.598332162,-0.54204681,-0.54204681,-0.575600126,-0.633024633,-0.498231886,-0.633024633,-0.586928231,-0.633024633,-0.621377694,0.009567429
2006-10,0.194333333,0.42581231,0.883511777,0.811542556,-1.229680661,-0.5229777,-0.501658825,0.85662065,-0.754778861,-0.173071254,-0.717031139,0.553161727,-0.740496243,-0.806686145,-0.754240902,-0.68050745,-0.741338713,-0.598332162,-0.793509707,-0.806686145,-0.633024633,-0.598332162,-0.564345408,-0.598332162,-0.54204681,-0.54204681,-0.575600126,-0.633024633,-0.498231886,-0.633024633,-0.586928231,-0.633024633,-0.621377694,0.009567429
2006-11,0.225666667,0.265734477,1.038954095,0.713174728,-0.795763902,-0.444640244,-0.705840816,0.895307365,-0.699046413,-0.173071254,-0.610996887,0.553161727,-0.63401188,-0.800478857,-0.74277993,-0.68050745,-0.648661615,-0.598332162,-0.779586099,-0.805915427,-0.633024633,-0.598332162,-0.564345408,-0.598332162,-0.54204681,-0.54204681,-0.575600126,-0.633024633,-0.498231886,-0.633024633,-0.586928231,-0.633024633,-0.621377694,0.009567429
2006-12,0.231166667,0.465383881,0.961220616,0.390232181,-0.514009319,-0.374134341,-0.947249906,0.893521851,-0.442665458,-0.173071254,-0.470686808,0.553161727,-0.553764619,-0.757231048,-0.671804117,-0.68050745,-0.511679499,-0.598332162,-0.779586099,-0.798930217,-0.633024633,-0.598332162,-0.564345408,-0.598332162,-0.54204681,-0.54204681,-0.575600126,-0.633024633,-0.498231886,-0.633024633,-0.586928231,-0.633024633,-0.621377694,0.009567429
2007-01,0.2385,0.559199596,1.091015433,0.241439332,-0.038432541,-0.166134785,-0.947249906,0.997563656,-0.095329568,-0.173071254,-0.254720468,0.553161727,-0.391800089,-0.756924497,-0.454490514,-0.68050745,-0.291481905,-0.598332162,-0.779586099,-0.685038061,-0.633024633,-0.598332162,-0.564345408,-0.598332162,-0.54204681,-0.54204681,-0.575600126,-0.633024633,-0.498231886,-0.633024633,-0.586928231,-0.633024633,-0.621377694,0.009567429
2007-02,0.227,0.44069258,1.189694225,0.095960116,0.069692018,0.120713267,-0.947249906,0.97324483,-0.041464086,-0.173071254,-0.093741818,0.553161727,-0.2405752,-0.751970985,-0.331228867,-0.68050745,-0.116013146,-0.598332162,-0.779586099,-0.534941231,-0.633024633,-0.598332162,-0.564345408,-0.598332162,-0.54204681,-0.54204681,-0.575600126,-0.633024633,-0.498231886,-0.633024633,-0.586928231,-0.633024633,-0.621377694,0.009567429
2007-03,0.202833333,0.502656668,1.270901091,0.080068088,0.134831725,0.176175081,-0.947249906,0.946830274,0.001140493,-0.173071254,0.002083838,0.553161727,-0.191210418,-0.699638218,-0.267254653,-0.68050745,-0.031811143,-0.598332162,-0.779586099,-0.476576682,-0.633024633,-0.598332162,-0.564345408,-0.598332162,-0.54204681,-0.54204681,-0.575600126,-0.633024633,-0.498231886,-0.633024633,-0.586928231,-0.633024633,-0.621377694,0.009567429
2007-04,0.176333333,0.511926809,1.273681321,0.072492399,0.151700986,0.218137589,-0.947249906,0.946350961,0.030211472,-0.173071254,0.02120945,0.553161727,-0.175620786,-0.685587174,-0.232988266,-0.68050745,-0.026098194,-0.598332162,-0.779586099,-0.412744436,-0.633024633,-0.598332162,-0.564345408,-0.598332162,-0.54204681,-0.54204681,-0.575600126,-0.633024633,-0.498231886,-0.633024633,-0.586928231,-0.633024633,-0.621377694,0.009567429
2007-05,0.170166667,0.493856782,1.271210105,0.074434471,0.15401812,0.218137589,-0.947249906,0.926639085,0.030211472,-0.173071254,0.02120945,0.553161727,-0.165712869,-0.684414994,-0.231534182,-0.68050745,-0.025962223,-0.59833216,-0.779586099,-0.412324841,-0.633024633,-0.598332162,-0.564345408,-0.598332162,-0.54204681,-0.54204681,-0.575600126,-0.633024633,-0.498231886,-0.633024633,-0.586928231,-0.633024633,-0.621377694,0.009567429
2007-06,0.1795,0.518501911,1.291089007,0.074963636,0.160955598,0.230646053,-0.947249906,0.926639085,0.039091781,-0.173071254,0.022956618,0.553161727,-0.143109369,-0.68379236,-0.192305363,-0.68050745,-0.00803623,-0.598113484,-0.779586099,-0.382235601,-0.633024633,-0.598332162,-0.564345408,-0.598332162,-0.54204681,-0.54204681,-0.575600126,-0.633024633,-0.498231886,-0.633024633,-0.586928231,-0.633024633,-0.621377694,0.009567429
2007-07,0.2085,0.517528427,1.273835719,0.075139977,0.16081128,0.230646053,-0.947249906,0.926478343,0.039091781,-0.173071254,0.024568818,0.553161727,-0.143109369,-0.679394132,-0.191242872,-0.68050745,-0.00803623,-0.597742887,-0.779586099,-0.381165871,-0.49295976,-0.598332162,-0.564345408,-0.598332162,-0.54204681,-0.54204681,-0.575600126,-0.633024633,-0.498231886,-0.633024633,-0.586928231,-0.633024633,-0.621377694,0.009567429
2007-08,0.2635,0.474239617,1.262857936,0.070370536,0.174051023,0.234207178,-0.947249906,0.91310936,0.039091781,-0.173071254,0.055227928,0.553161727,-0.11618198,-0.669302487,-0.191242872,-0.680507402,-0.003155192,-0.595939749,-0.779586099,-0.370432466,-0.441975927,-0.598332162,-0.564345408,-0.598332162,-0.54204681,-0.54204681,-0.575600126,-0.633024633,-0.498231886,-0.633024633,-0.586928231,-0.633024633,-0.621377694,0.009567429
2007-09,0.2675,0.588765261,1.257744827,0.019314487,0.292537372,0.290609895,-0.947249906,0.948427482,0.113224002,-0.173071254,0.173996029,0.553161727,0.030499268,-0.570879191,-0.190578766,-0.672682951,0.128186575,-0.587806809,-0.777168056,-0.2672709,-0.314139213,-0.598332162,-0.564345408,-0.598332162,-0.54204681,-0.54204681,-0.575600126,-0.633024633,-0.498231886,-0.633024633,-0.586928231,-0.633024633,-0.621377694,0.009567429
2007-10,0.283166667,0.795092438,1.319418935,0.043917445,0.398347473,0.317867501,-0.924056995,0.969121467,0.256826446,-0.173071254,0.296889674,0.553161727,0.148782153,-0.470826129,-0.190578766,-0.573074285,0.304065804,-0.51977846,-0.768245701,-0.078626392,-0.279133947,-0.598332162,-0.564345408,-0.598332162,-0.54204681,-0.54204681,-0.575600126,-0.633024633,-0.498231886,-0.633024633,-0.586928231,-0.633024633,-0.621377694,0.009567429
2007-11,0.326333333,0.873202083,1.306122217,-0.046743329,0.618740195,0.33290976,-0.924056995,0.831896472,0.359846833,-0.173071254,0.444580003,0.553161727,0.370923944,-0.292277998,-0.190578766,-0.498552817,0.554827652,-0.384410049,-0.768245701,0.084738735,-0.279133947,-0.598332162,-0.564345408,-0.598332162,-0.54204681,-0.54204681,-0.575600126,-0.633024633,-0.498231886,-0.633024633,-0.586928231,-0.633024633,-0.621377694,0.009567429
